"","X","district","id","School","totMem","free","reduced","naf","frper"
"278",6,"BROWARD",431,"LAUDERDALE MANORS ELEMENTARY",547,525,7,"532","97.26"
"279",6,"BROWARD",452,"WHIDDON RODGERS ED. CENTER",989,554,18,"572","57.84"
"280",6,"BROWARD",461,"OAKRIDGE ELEMENTARY SCHOOL",648,500,46,"546","84.26"
"281",6,"BROWARD",471,"OLSEN MIDDLE SCHOOL",976,644,66,"710","72.75"
"282",6,"BROWARD",481,"MCNICOL MIDDLE SCHOOL",899,716,74,"790","87.88"
"283",6,"BROWARD",491,"HARBORDALE ELEMENTARY SCHOOL",402,149,34,"183","45.52"
"284",6,"BROWARD",501,"BROWARD ESTATES ELEMENTARY SCH",533,474,34,"508","95.31"
"285",6,"BROWARD",511,"WATKINS ELEMENTARY SCHOOL",723,608,49,"657","90.87"
"286",6,"BROWARD",521,"NORTH ANDREWS GARDENS ELEM.",784,477,66,"543","69.26"
"287",6,"BROWARD",531,"MIRAMAR ELEMENTARY SCHOOL",851,660,67,"727","85.43"
"288",6,"BROWARD",551,"PLANTATION MIDDLE SCHOOL",1036,580,78,"658","63.51"
"289",6,"BROWARD",561,"NORCREST ELEMENTARY SCHOOL",773,440,42,"482","62.35"
"290",6,"BROWARD",571,"TEDDER ELEMENTARY SCHOOL",705,636,22,"658","93.33"
"291",6,"BROWARD",581,"MARGATE MIDDLE SCHOOL",1306,871,140,"1,011","77.41"
"292",6,"BROWARD",592,"HALLANDALE ADULT/COMMUNITY CTR",593,372,17,"389","65.6"
"293",6,"BROWARD",601,"SEAGULL SCHOOL",296,213,3,"216","72.97"
"294",6,"BROWARD",611,"SUNLAND PARK ELEMENTARY SCHOOL",304,292,3,"295","97.04"
"295",6,"BROWARD",621,"LARKDALE ELEMENTARY SCHOOL",384,367,6,"373","97.14"
"296",6,"BROWARD",631,"WESTWOOD HEIGHTS ELEMENTARY",609,526,17,"543","89.16"
"297",6,"BROWARD",641,"BAYVIEW ELEMENTARY SCHOOL",561,87,17,"104","18.54"
"298",6,"BROWARD",653,"PINE RIDGE ALTERNATIVE CENTER",93,70,5,"75","80.65"
"299",6,"BROWARD",691,"STIRLING ELEMENTARY SCHOOL",622,377,72,"449","72.19"
"300",6,"BROWARD",701,"PARKWAY MIDDLE SCHOOL",1354,988,98,"1,086","80.21"
"301",6,"BROWARD",711,"ORANGE BROOK ELEMENTARY SCHOOL",869,645,66,"711","81.82"
"302",6,"BROWARD",721,"DRIFTWOOD ELEMENTARY SCHOOL",571,382,53,"435","76.18"
"303",6,"BROWARD",731,"TROPICAL ELEMENTARY SCHOOL",958,345,80,"425","44.36"
"304",6,"BROWARD",751,"POMPANO BEACH ELEMENTARY SCHL",552,468,28,"496","89.86"
"305",6,"BROWARD",761,"MEADOWBROOK ELEMENTARY SCHOOL",670,567,41,"608","90.75"
"306",6,"BROWARD",811,"BROADVIEW ELEMENTARY SCHOOL",1030,806,68,"874","84.85"
"307",6,"BROWARD",831,"LAKE FOREST ELEMENTARY SCHOOL",802,663,56,"719","89.65"
"308",6,"BROWARD",841,"MCNAB ELEMENTARY SCHOOL",844,397,41,"438","51.9"
"309",6,"BROWARD",851,"FLORANADA ELEMENTARY SCHOOL",749,303,60,"363","48.46"
"310",6,"BROWARD",861,"DRIFTWOOD MIDDLE SCHOOL",1615,932,202,"1,134","70.22"
"311",6,"BROWARD",871,"BRIGHT HORIZONS",131,59,5,"64","48.85"
"312",6,"BROWARD",881,"NEW RIVER MIDDLE SCHOOL",1375,997,108,"1,105","80.36"
"313",6,"BROWARD",891,"SANDERS PARK ELEMENTARY SCHOOL",549,520,9,"529","96.36"
"314",6,"BROWARD",901,"CRESTHAVEN ELEMENTARY SCHOOL",634,505,50,"555","87.54"
"315",6,"BROWARD",911,"DEERFIELD BEACH MIDDLE SCHOOL",1226,857,95,"952","77.65"
"316",6,"BROWARD",921,"STEPHEN FOSTER ELEMENTARY SCHL",618,433,49,"482","77.99"
"317",6,"BROWARD",931,"PETERS ELEMENTARY SCHOOL",586,303,67,"370","63.14"
"318",6,"BROWARD",941,"PLANTATION ELEMENTARY SCHOOL",547,465,34,"499","91.22"
"319",6,"BROWARD",951,"FORT LAUDERDALE HIGH SCHOOL",2025,1116,171,"1,287","63.56"
"320",6,"BROWARD",971,"BOULEVARD HEIGHTS ELEMENTARY",720,420,74,"494","68.61"
"321",6,"BROWARD",991,"WINGATE OAKS CENTER",122,70,7,"77","63.11"
"322",6,"BROWARD",1011,"HENRY D. PERRY MIDDLE SCHOOL",727,524,71,"595","81.84"
"323",6,"BROWARD",1021,"THE QUEST CENTER",189,103,16,"119","62.96"
"324",6,"BROWARD",1051,"SHERIDAN TECHNICAL CENTER",46,14,1,"15","32.61"
"325",6,"BROWARD",1071,"WILLIAM DANDY MIDDLE SCHOOL",1059,847,83,"930","87.82"
"326",6,"BROWARD",1091,"LLOYD ESTATES ELEMENTARY SCHL",471,419,17,"436","92.57"
"327",6,"BROWARD",1131,"PALMVIEW ELEMENTARY SCHOOL",651,615,20,"635","97.54"
"328",6,"BROWARD",1151,"CORAL SPRINGS HIGH SCHOOL",2464,1097,229,"1,326","53.81"
"329",6,"BROWARD",1161,"MARGATE ELEMENTARY SCHOOL",890,436,98,"534","60"
"330",6,"BROWARD",1171,"SUNSHINE ELEMENTARY SCHOOL",710,516,57,"573","80.7"
"331",6,"BROWARD",1191,"NORTH FORK ELEMENTARY SCHOOL",422,413,7,"420","99.53"
"332",6,"BROWARD",1211,"COOPER CITY ELEMENTARY SCHOOL",795,220,56,"276","34.72"
"333",6,"BROWARD",1221,"PEMBROKE PINES ELEMENTARY SCHL",597,367,71,"438","73.37"
"334",6,"BROWARD",1241,"NORTHEAST HIGH SCHOOL",2021,1207,179,"1,386","68.58"
"335",6,"BROWARD",1251,"PLANTATION PARK ELEMENTARY",511,199,51,"250","48.92"
"336",6,"BROWARD",1271,"NOVA DWIGHT D. EISENHOWER ELEM",738,307,91,"398","53.93"
"337",6,"BROWARD",1281,"NOVA HIGH SCHOOL",2135,821,267,"1,088","50.96"
"338",6,"BROWARD",1282,"NOVA BLANCHE FORMAN ELEMENTARY",747,328,89,"417","55.82"
"339",6,"BROWARD",1291,"WILLIAM T. MCFATTER TECH. CTR",614,174,79,"253","41.21"
"340",6,"BROWARD",1311,"NOVA MIDDLE SCHOOL",1215,530,171,"701","57.7"
"341",6,"BROWARD",1321,"SHERIDAN PARK ELEMENTARY SCHL",653,387,83,"470","71.98"
"342",6,"BROWARD",1381,"LAUDERHILL PAUL TURNER ELEM.",635,587,24,"611","96.22"
"343",6,"BROWARD",1391,"LAUDERHILL MIDDLE SCHOOL",654,539,25,"564","86.24"
"344",6,"BROWARD",1421,"COCONUT CREEK ELEMENTARY SCHL",761,349,71,"420","55.19"
"345",6,"BROWARD",1451,"PLANTATION HIGH SCHOOL",2234,1170,236,"1,406","62.94"
"346",6,"BROWARD",1461,"CASTLE HILL ELEMENTARY SCHOOL",597,528,24,"552","92.46"
"347",6,"BROWARD",1611,"MARTIN LUTHER KING ELEMENTARY",403,378,21,"399","99.01"
"348",6,"BROWARD",1621,"VILLAGE ELEMENTARY SCHOOL",598,505,40,"545","91.14"
"349",6,"BROWARD",1631,"ANNABEL C. PERRY ELEMENTARY",721,566,63,"629","87.24"
"350",6,"BROWARD",1641,"FAIRWAY ELEMENTARY SCHOOL",731,586,51,"637","87.14"
"351",6,"BROWARD",1661,"HOLLYWOOD HILLS HIGH SCHOOL",1920,1082,211,"1,293","67.34"
"352",6,"BROWARD",1671,"C. ROBERT MARKHAM ELEMENTARY",616,570,24,"594","96.43"
"353",6,"BROWARD",1681,"COCONUT CREEK HIGH SCHOOL",1605,1033,121,"1,154","71.9"
"354",6,"BROWARD",1701,"LAUDERDALE LAKES MIDDLE SCHOOL",1106,890,77,"967","87.43"
"355",6,"BROWARD",1711,"DEERFIELD BEACH HIGH SCHOOL",2380,1346,177,"1,523","63.99"
"356",6,"BROWARD",1741,"BOYD H. ANDERSON HIGH SCHOOL",1888,1362,147,"1,509","79.93"
"357",6,"BROWARD",1751,"MIRAMAR HIGH SCHOOL",2629,1414,256,"1,670","63.52"
"358",6,"BROWARD",1752,"WHISPERING PINES SCHOOL",178,97,11,"108","60.67"
"359",6,"BROWARD",1761,"HOLLYWOOD PARK ELEMENTARY SCHO",467,357,51,"408","87.37"
"360",6,"BROWARD",1781,"CYPRESS ELEMENTARY SCHOOL",857,711,34,"745","86.93"
"361",6,"BROWARD",1791,"APOLLO MIDDLE SCHOOL",1228,814,132,"946","77.04"
"362",6,"BROWARD",1811,"SHERIDAN HILLS ELEMENTARY SCHL",605,383,44,"427","70.58"
"363",6,"BROWARD",1831,"ORIOLE ELEMENTARY SCHOOL",698,637,33,"670","95.99"
"364",6,"BROWARD",1841,"MIRROR LAKE ELEMENTARY SCHOOL",538,320,42,"362","67.29"
"365",6,"BROWARD",1851,"ROYAL PALM ELEMENTARY SCHOOL",739,677,25,"702","94.99"
"366",6,"BROWARD",1871,"CRYSTAL LAKE COMMUNITY MIDDLE",1406,925,81,"1,006","71.55"
"367",6,"BROWARD",1881,"PINES MIDDLE SCHOOL",1487,797,244,"1,041","70.01"
"368",6,"BROWARD",1891,"SEMINOLE MIDDLE SCHOOL",1232,538,119,"657","53.33"
"369",6,"BROWARD",1901,"PIPER HIGH SCHOOL",2598,1286,244,"1,530","58.89"
"370",6,"BROWARD",1931,"COOPER CITY HIGH SCHOOL",2272,398,161,"559","24.6"
"371",6,"BROWARD",1951,"PARK RIDGE ELEMENTARY SCHOOL",481,437,14,"451","93.76"
"372",6,"BROWARD",1971,"JAMES S. HUNT ELEMENTARY SCHOO",843,637,50,"687","81.49"
"373",6,"BROWARD",2001,"BANYAN ELEMENTARY SCHOOL",696,403,90,"493","70.83"
"374",6,"BROWARD",2011,"CORAL COVE ELEMENTARY SCHOOL",792,289,86,"375","47.35"
"375",6,"BROWARD",2021,"GLADES MIDDLE SCHOOL",1546,473,155,"628","40.62"
"376",6,"BROWARD",2041,"BEACHSIDE MONTESSORI VILLAGE",768,159,39,"198","25.78"
"377",6,"BROWARD",2052,"WESTPINE MIDDLE SCHOOL",1284,686,158,"844","65.73"
"378",6,"BROWARD",2071,"PASADENA LAKES ELEMENTARY SCHL",613,338,57,"395","64.44"
"379",6,"BROWARD",2121,"JAMES S. RICKARDS MIDDLE SCHOO",885,589,95,"684","77.29"
"380",6,"BROWARD",2123,"CYPRESS RUN ALTERNATIVE/ESE",72,62,5,"67","93.06"
"381",6,"BROWARD",2221,"ATLANTIC TECHNICAL CENTER",604,238,81,"319","52.81"
"382",6,"BROWARD",2231,"NORTH LAUDERDALE ELEMENTARY",630,526,30,"556","88.25"
"383",6,"BROWARD",2351,"SOUTH PLANTATION HIGH SCHOOL",2349,1092,248,"1,340","57.05"
"384",6,"BROWARD",2511,"ATLANTIC WEST ELEMENTARY SCHL",638,429,50,"479","75.08"
"385",6,"BROWARD",2531,"HORIZON ELEMENTARY SCHOOL",530,304,62,"366","69.06"
"386",6,"BROWARD",2541,"FLAMINGO ELEMENTARY SCHOOL",677,323,49,"372","54.95"
"387",6,"BROWARD",2551,"CORAL SPRINGS ELEMENTARY SCHL",660,489,58,"547","82.88"
"388",6,"BROWARD",2561,"CORAL SPRINGS MIDDLE SCHOOL",1457,579,113,"692","47.49"
"389",6,"BROWARD",2571,"PIONEER MIDDLE SCHOOL",1325,209,84,"293","22.11"
"390",6,"BROWARD",2611,"BAIR MIDDLE SCHOOL",946,576,95,"671","70.93"
"391",6,"BROWARD",2621,"TAMARAC ELEMENTARY SCHOOL",882,504,99,"603","68.37"
"392",6,"BROWARD",2631,"FOREST HILLS ELEMENTARY SCHOOL",542,318,63,"381","70.3"
"393",6,"BROWARD",2641,"CENTRAL PARK ELEMENTARY SCHOOL",1102,255,61,"316","28.68"
"394",6,"BROWARD",2661,"PEMBROKE LAKES ELEMENTARY SCHL",566,225,55,"280","49.47"
"395",6,"BROWARD",2671,"NOB HILL ELEMENTARY SCHOOL",634,290,63,"353","55.68"
"396",6,"BROWARD",2681,"WESTCHESTER ELEMENTARY SCHOOL",1190,329,127,"456","38.32"
"397",6,"BROWARD",2691,"MORROW ELEMENTARY SCHOOL",491,429,24,"453","92.26"
"398",6,"BROWARD",2711,"RAMBLEWOOD MIDDLE SCHOOL",1355,544,187,"731","53.95"
"399",6,"BROWARD",2721,"RAMBLEWOOD ELEMENTARY SCHOOL",802,355,84,"439","54.74"
"400",6,"BROWARD",2741,"MAPLEWOOD ELEMENTARY SCHOOL",704,288,66,"354","50.28"
"401",6,"BROWARD",2751,"J. P. TARAVELLA HIGH SCHOOL",3032,1057,303,"1,360","44.85"
"402",6,"BROWARD",2801,"DAVIE ELEMENTARY SCHOOL",729,512,63,"575","78.88"
"403",6,"BROWARD",2811,"PINEWOOD ELEMENTARY SCHOOL",651,447,61,"508","78.03"
"404",6,"BROWARD",2831,"WESTERN HIGH SCHOOL",3121,786,250,"1,036","33.19"
"405",6,"BROWARD",2851,"GRIFFIN ELEMENTARY SCHOOL",551,134,43,"177","32.12"
"406",6,"BROWARD",2861,"PINES LAKES ELEMENTARY SCHOOL",650,362,74,"436","67.08"
"407",6,"BROWARD",2871,"SEA CASTLE ELEMENTARY SCHOOL",749,515,83,"598","79.84"
"408",6,"BROWARD",2881,"WELLEBY ELEMENTARY SCHOOL",799,396,101,"497","62.2"
"409",6,"BROWARD",2891,"RIVERGLADES ELEMENTARY SCHOOL",623,59,24,"83","13.32"
"410",6,"BROWARD",2942,"EVERGLADES ELEMENTARY SCHOOL",974,90,41,"131","13.45"
"411",6,"BROWARD",2961,"CHAPEL TRAIL ELEMENTARY SCHOOL",759,208,70,"278","36.63"
"412",6,"BROWARD",2971,"SILVER LAKES MIDDLE SCHOOL",723,545,49,"594","82.16"
"413",6,"BROWARD",2981,"COUNTRY ISLES ELEMENTARY SCHL",923,155,45,"200","21.67"
"414",6,"BROWARD",3001,"WALTER C. YOUNG MIDDLE SCHOOL",1265,369,141,"510","40.32"
"415",6,"BROWARD",3011,"MARJORY STONEMAN DOUGLAS HS",3075,415,134,"549","17.85"
"416",6,"BROWARD",3031,"RIVERSIDE ELEMENTARY SCHOOL",700,211,42,"253","36.14"
"417",6,"BROWARD",3041,"CORAL PARK ELEMENTARY SCHOOL",604,211,46,"257","42.55"
"418",6,"BROWARD",3051,"FOREST GLEN MIDDLE SCHOOL",1372,701,120,"821","59.84"
"419",6,"BROWARD",3061,"SANDPIPER ELEMENTARY SCHOOL",671,345,90,"435","64.83"
"420",6,"BROWARD",3081,"SILVER RIDGE ELEMENTARY SCHOOL",925,217,51,"268","28.97"
"421",6,"BROWARD",3091,"WINSTON PARK ELEMENTARY SCHOOL",1208,432,111,"543","44.95"
"422",6,"BROWARD",3101,"LYONS CREEK MIDDLE SCHOOL",1837,735,215,"950","51.71"
"423",6,"BROWARD",3111,"COUNTRY HILLS ELEMENTARY SCHL",791,206,49,"255","32.24"
"424",6,"BROWARD",3121,"QUIET WATERS ELEMENTARY SCHOOL",1430,699,145,"844","59.02"
"425",6,"BROWARD",3131,"HAWKES BLUFF ELEMENTARY SCHOOL",855,143,52,"195","22.81"
"426",6,"BROWARD",3151,"TEQUESTA TRACE MIDDLE SCHOOL",1356,252,94,"346","25.52"
"427",6,"BROWARD",3171,"PARK SPRINGS ELEMENTARY SCHOOL",942,260,46,"306","32.48"
"428",6,"BROWARD",3181,"INDIAN TRACE ELEMENTARY SCHOOL",707,118,36,"154","21.78"
"429",6,"BROWARD",3191,"EMBASSY CREEK ELEMENTARY SCHOO",927,123,42,"165","17.8"
"430",6,"BROWARD",3221,"CHARLES DREW ELEMENTARY SCHOOL",616,537,49,"586","95.13"
"431",6,"BROWARD",3222,"CROSS CREEK SCHOOL",97,63,6,"69","71.13"
"432",6,"BROWARD",3291,"THURGOOD MARSHALL ELEM. SCHOOL",422,399,6,"405","95.97"
"433",6,"BROWARD",3301,"ENDEAVOUR PRIMARY LEARNING CEN",402,370,12,"382","95.02"
"434",6,"BROWARD",3311,"PALM COVE ELEMENTARY SCHOOL",805,464,93,"557","69.19"
"435",6,"BROWARD",3321,"VIRGINIA SHUMAN YOUNG ELEM",739,141,43,"184","24.9"
"436",6,"BROWARD",3331,"SILVER TRAIL MIDDLE SCHOOL",1511,277,104,"381","25.22"
"437",6,"BROWARD",3371,"SILVER LAKES ELEMENTARY SCHOOL",594,182,73,"255","42.93"
"438",6,"BROWARD",3391,"CHARLES W FLANAGAN HIGH SCHOOL",3099,1021,394,"1,415","45.66"
"439",6,"BROWARD",3401,"SAWGRASS ELEMENTARY SCHOOL",906,369,70,"439","48.45"
"440",6,"BROWARD",3431,"SAWGRASS SPRINGS MIDDLE SCHOOL",1221,468,137,"605","49.55"
"441",6,"BROWARD",3441,"EAGLE RIDGE ELEMENTARY SCHOOL",794,140,40,"180","22.67"
"442",6,"BROWARD",3461,"EAGLE POINT ELEMENTARY SCHOOL",1176,275,91,"366","31.12"
"443",6,"BROWARD",3471,"INDIAN RIDGE MIDDLE SCHOOL",1910,527,136,"663","34.71"
"444",6,"BROWARD",3481,"TRADEWINDS ELEMENTARY SCHOOL",1119,458,84,"542","48.44"
"445",6,"BROWARD",3491,"SILVER PALMS ELEMENTARY SCHOOL",725,136,60,"196","27.03"
"446",6,"BROWARD",3531,"FOX TRAIL ELEMENTARY SCHOOL",1223,383,85,"468","38.27"
"447",6,"BROWARD",3541,"MONARCH HIGH SCHOOL",2255,772,251,"1,023","45.37"
"448",6,"BROWARD",3571,"PANTHER RUN ELEMENTARY SCHOOL",599,141,58,"199","33.22"
"449",6,"BROWARD",3581,"SILVER SHORES ELEMENTARY SCHL",570,153,51,"204","35.79"
"450",6,"BROWARD",3591,"LAKESIDE ELEMENTARY SCHOOL",765,224,73,"297","38.82"
"451",6,"BROWARD",3622,"FALCON COVE MIDDLE SCHOOL",2305,194,80,"274","11.89"
"452",6,"BROWARD",3623,"CYPRESS BAY HIGH SCHOOL",4375,410,224,"634","14.49"
"453",6,"BROWARD",3631,"PARKSIDE ELEMENTARY SCHOOL",770,409,56,"465","60.39"
"454",6,"BROWARD",3642,"GATOR RUN ELEMENTARY SCHOOL",1195,110,33,"143","11.97"
"455",6,"BROWARD",3651,"DAVE THOMAS EDUCATION CENTER",796,558,29,"587","73.74"
"456",6,"BROWARD",3661,"SUNSET LAKES ELEMENTARY SCHOOL",855,179,65,"244","28.54"
"457",6,"BROWARD",3701,"ROCK ISLAND ELEMENTARY SCHOOL",612,567,32,"599","97.88"
"458",6,"BROWARD",3731,"EVERGLADES HIGH SCHOOL",2688,874,308,"1,182","43.97"
"459",6,"BROWARD",3741,"COCONUT PALM ELEMENTARY SCHOOL",988,380,96,"476","48.18"
"460",6,"BROWARD",3751,"DOLPHIN BAY ELEMENTARY SCHOOL",751,238,76,"314","41.81"
"461",6,"BROWARD",3761,"PARK LAKES ELEMENTARY SCHOOL",1287,1084,56,"1,140","88.58"
"462",6,"BROWARD",3771,"CHALLENGER ELEMENTARY SCHOOL",906,459,92,"551","60.82"
"463",6,"BROWARD",3781,"PARK TRAILS ELEMENTARY SCHOOL",942,115,18,"133","14.12"
"464",6,"BROWARD",3821,"LIBERTY ELEMENTARY SCHOOL",939,579,122,"701","74.65"
"465",6,"BROWARD",3841,"MANATEE BAY ELEMENTARY SCHOOL",1186,110,40,"150","12.65"
"466",6,"BROWARD",3851,"COLLEGE ACADEMY AT BCC",348,55,30,"85","24.43"
"467",6,"BROWARD",3861,"CORAL GLADES HIGH SCHOOL",2344,959,272,"1,231","52.52"
"468",6,"BROWARD",3871,"WESTGLADES MIDDLE SCHOOL",1507,165,32,"197","13.07"
"469",6,"BROWARD",3911,"NEW RENAISSANCE MIDDLE SCHOOL",1108,663,119,"782","70.58"
"470",6,"BROWARD",3931,"GULFSTREAM MIDDLE SCHOOL",418,323,45,"368","88.04"
"471",6,"BROWARD",3961,"HERON HEIGHTS ELEMENTARY SCHOO",929,54,9,"63","6.78"
"472",6,"BROWARD",3962,"DISCOVERY ELEMENTARY SCHOOL",893,467,90,"557","62.37"
"473",6,"BROWARD",3971,"WEST BROWARD HIGH SCHOOL",2704,485,176,"661","24.45"
"474",6,"BROWARD",4702,"ARTHUR ROBERT ASHE, JUNIOR MID",620,539,12,"551","88.87"
"475",6,"BROWARD",4772,"MILLENNIUM MIDDLE SCHOOL",1433,777,176,"953","66.5"
"476",6,"BROWARD",5001,"BEN GAMLA CHARTER SCHOOL NORTH",74,41,10,"51","68.92"
"477",6,"BROWARD",5002,"SOMERSET ACADEMY VILLAGE CHART",162,122,17,"139","85.8"
"478",6,"BROWARD",5003,"SOMERSET PREP ACADEMY AT N LAU",807,660,52,"712","88.23"
"479",6,"BROWARD",5004,"SOMERSET VILLAGE ACADEMY",304,247,18,"265","87.17"
"480",6,"BROWARD",5005,"BEN GAMLA CHARTER HIGH SCHOOL",98,27,7,"34","34.69"
"481",6,"BROWARD",5006,"SOMERSET PREP ACADEMY HIGH AT",144,93,13,"106","73.61"
"482",6,"BROWARD",5007,"SOMERSET ACADEMY CHARTER HIGH",233,107,43,"150","64.38"
"483",6,"BROWARD",5009,"MAVERICKS HIGH OF NORTH BROWAR",488,389,17,"406","83.2"
