"","id","X","doses","totMem","immRate","year","type","gradeRange","pubPriv","team2014","p.vfc","frLunch13","school","cfrr","cfrr_grade-1","cfrr_grade0","cfrr_grade1","cfrr_grade2","cfrr_grade3","cfrr_grade4","cfrr_grade5","cfrr_grade6","cfrr_grade7","cfrr_grade8","cfrr_grade9","cfrr_grade10","cfrr_grade11","cfrr_grade12","immRate_grade-1","immRate_grade0","immRate_grade1","immRate_grade2","immRate_grade3","immRate_grade4","immRate_grade5","immRate_grade6","immRate_grade7","immRate_grade8","immRate_grade9","immRate_grade10","immRate_grade11","immRate_grade12","cfrr_brad"
"248",-19,248,47,270,17.4074074074074,2012,"elem","elem","priv",NA,NA,NA,"SWEETWATER BRANCH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249",561,249,320,690,46.3768115942029,2012,"elem","elem","pub",2,21.9718309859155,31.99,"TALBOT ELEM.",68.1350954478708,90,64.3564356435644,61.4035087719298,59.7222222222222,71.9626168224299,77.4509803921569,75.7281553398058,NA,NA,NA,NA,NA,NA,NA,50,43.5643564356436,42.9824561403509,39.5833333333333,50.4672897196262,58.8235294117647,50.4854368932039,NA,NA,NA,NA,NA,NA,NA,94
"250",311,250,259,596,43.4563758389262,2012,"elem","elem","pub",2,78.3687943262411,85.21,"TERWILLIGER ELEM.",63.036303630363,61.1111111111111,62.589928057554,66.6666666666667,65.6862745098039,67.7083333333333,56.5217391304348,53.2258064516129,NA,NA,NA,NA,NA,NA,NA,44.4444444444445,35.9712230215827,46.6666666666667,38.2352941176471,36.4583333333333,34.7826086956522,35.4838709677419,NA,NA,NA,NA,NA,NA,NA,62
"251",-16,251,64,300,21.3333333333333,2012,"multi","prek-12","priv",NA,29.8969072164948,NA,"THE ROCK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252",291,252,69,200,34.5,2012,"elem","elem","pub",4,82.1782178217822,85.99,"WALDO ELEM.",47.926267281106,87.5,47.9166666666666,33.3333333333333,44.7368421052631,45.9459459459459,42.3076923076923,50,NA,NA,NA,NA,NA,NA,NA,56.25,31.25,25,21.0526315789474,32.4324324324324,30.7692307692308,42.8571428571429,NA,NA,NA,NA,NA,NA,NA,73
"253",141,253,383,1009,37.9583746283449,2012,"mid","mid","pub",1,43.5164835164835,54.12,"WESTWOOD MIDDLE",57.6540755467197,NA,NA,NA,NA,NA,NA,NA,69.1176470588235,56.1561561561562,47.4474474474475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.7058823529412,35.7357357357357,33.3333333333333,NA,NA,NA,NA,81
"254",501,254,501,720,69.5833333333333,2012,"elem","elem","pub",3,38.715953307393,44.32,"WILES ELEM.",96.0219478737997,NA,96.2962962962963,97.037037037037,93.9393939393939,95.2380952380952,97.2972972972973,96.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,67.4074074074074,63.7037037037037,65.1515151515152,68.2539682539683,71.1711711711712,60,NA,NA,NA,NA,NA,NA,NA,88
"255",111,255,134,569,23.5500878734622,2012,"elem","elem","pub",1,53.3333333333333,74.73,"WILLIAMS ELEM.",49.2647058823529,NA,32.9268292682927,33.3333333333333,53.0864197530864,53.5353535353535,51.6949152542373,60.7476635514019,NA,NA,NA,NA,NA,NA,NA,NA,18.2926829268293,21.0526315789474,32.0987654320988,32.3232323232323,33.0508474576271,40.1869158878505,NA,NA,NA,NA,NA,NA,NA,67
"256",-20,256,1,25,4,2012,"multi","k-10","priv",NA,NA,NA,"SUNG 7TH DAY ADVENTIST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257",52,257,23,68,33.8235294117647,2013,"elem","elem","pub",4,91.304347826087,80,"A QUINN ELEM.",38,NA,0,57.1428571428571,64.2857142857143,40,50,57.1428571428572,31.8181818181818,16.6666666666667,33.3333333333333,0,23.0769230769231,50,0,NA,0,42.8571428571428,42.8571428571428,9.99999999999999,16.6666666666667,57.1428571428572,13.6363636363636,16.6666666666667,16.6666666666667,0,15.3846153846154,50,0,42
"258",161,258,163,368,44.2934782608696,2013,"elem","elem","pub",4,52.760736196319,64.25,"ALACHUA ELEM.",80.4347826086957,NA,NA,NA,NA,85.8267716535433,81.896551724138,73.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.6062992125984,43.103448275862,40,NA,NA,NA,NA,NA,NA,NA,85
"259",1011,259,41,160,25.625,2013,"multi","k-8","priv",NA,39.0243902439024,NA,"ALACHUA LEARNING CTR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260",171,260,275,444,61.9369369369369,2013,"elem","elem","pub",4,49.8181818181818,59.43,"ARCHER ELEM.",97.5929978118162,100,98.1818181818182,97.5308641975309,98.2456140350877,97.2222222222222,96.9387755102041,97.4025974025974,NA,NA,NA,NA,NA,NA,NA,41.1764705882353,50.9090909090909,50.6172839506173,54.3859649122807,52.7777777777778,66.3265306122449,63.6363636363636,NA,NA,NA,NA,NA,NA,NA,100
"261",-1,261,8,47,17.0212765957447,2013,"prek","prek","priv",NA,12.5,NA,"B'NAI ISRAEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262",-2,262,89,175,50.8571428571429,2013,"multi","prek-5","priv",NA,15.7303370786517,NA,"BRENTWOOD SCHOOL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263",431,263,586,2052,28.5575048732943,2013,"high","high","pub",2,25.5972696245734,27.28,"BUCHHOLZ HIGH",47.7035490605428,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,55.0909090909091,44.0545808966862,48.1561822125814,43.5828877005348,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,31.6363636363636,29.8245614035088,27.3318872017354,25.1336898395722,51
"264",953,264,39,129,30.2325581395349,2013,"elem","elem","priv",NA,87.1794871794872,94.3,"CARING & SHARING LEARNING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265",510,265,334,687,48.6171761280932,2013,"elem","elem","pub",2,21.5568862275449,34.83,"CHILES ELEM.",68.7603305785124,NA,72.8682170542636,54.9019607843137,74.3119266055046,60.7843137254902,78.2051282051282,72.9411764705882,NA,NA,NA,NA,NA,NA,NA,NA,37.984496124031,44.1176470588235,52.2935779816514,50,53.8461538461538,55.2941176470588,NA,NA,NA,NA,NA,NA,NA,71
"266",-3,266,14,39,35.8974358974359,2013,"multi","k-12","priv",NA,57.1428571428571,NA,"CHRISTIAN LIFE ACADEMY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267",-4,267,24,173,13.8728323699422,2013,"multi","prek-12","priv",NA,20.8333333333333,NA,"COUNTRYSIDE BAPTIST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268",21,268,133,296,44.9324324324324,2013,"elem","elem","pub",1,87.218045112782,96.6,"DUVAL ELEM.",72.5423728813559,NA,73.2142857142857,72,69.047619047619,69.7674418604651,83.3333333333334,69.3548387096774,NA,NA,NA,NA,NA,NA,NA,NA,30.3571428571429,46,38.0952380952381,41.8604651162791,50,46.7741935483871,NA,NA,NA,NA,NA,NA,NA,74
"269",421,269,355,1325,26.7924528301887,2013,"high","high","pub",2,34.3661971830986,52.69,"EASTSIDE HIGH",36.3145720894372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.9798994974874,34.1538461538462,28.169014084507,33.448275862069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.9095477386935,27.6923076923077,17.6056338028169,24.8275862068966,39
"270",955,270,45,102,44.1176470588235,2013,"multi","2-8","priv",NA,48.8888888888889,51.4,"EINSTEIN MONT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271",956,271,13,92,14.1304347826087,2013,"elem","elem","priv",NA,23.0769230769231,12.09,"EXPRESSIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272",-5,272,81,242,33.4710743801653,2013,"elem","elem","priv",NA,24.6913580246914,NA,"FIRST CHRISTIAN ACADEMY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273",-6,273,17,112,15.1785714285714,2013,"elem","elem","priv",NA,58.8235294117647,NA,"FOREST GROVE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274",481,274,415,846,49.0543735224586,2013,"mid","mid","pub",3,38.7951807228916,42.25,"FT. CLARKE MIDDLE",85.6635071090047,NA,NA,NA,NA,NA,NA,NA,89.7727272727273,83.3976833976834,84.1121495327103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.5151515151515,45.945945945946,49.5327102803738,NA,NA,NA,NA,88
"275",151,275,446,1720,25.9302325581395,2013,"high","high","pub",3,30.4932735426009,42.3,"GAINESVILLE HIGH",38.4812724474089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.3539094650206,40.8620689655172,32.293986636971,30.6451612903226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.7201646090535,23.6206896551724,21.826280623608,22.1198156682028,41
"276",958,276,9,68,13.2352941176471,2013,"elem","elem","priv",NA,88.8888888888889,82.35,"GENESIS PREP.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277",331,277,299,466,64.1630901287554,2013,"elem","elem","pub",1,36.7892976588629,45.53,"GLEN SPRINGS ELEM.",97.6190476190476,NA,96.3414634146341,96.9072164948454,97.3333333333333,98.5294117647059,97.2602739726027,100,NA,NA,NA,NA,NA,NA,NA,NA,58.5365853658537,60.8247422680412,70.6666666666667,67.6470588235294,61.6438356164383,56.7164179104478,NA,NA,NA,NA,NA,NA,NA,100
"278",-7,278,21,75,28,2013,"prek","prek","priv",NA,9.52380952380952,NA,"G'VILLE COUNTRY DAY PRE-K 75TH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279",-8,279,94,125,75.2,2013,"prek","prek","priv",NA,4.25531914893617,NA,"G'VILLE COUNTRY DAY SCHOOL 24TH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280",201,280,72,282,25.531914893617,2013,"high","high","pub",3,75,79.53,"HAWTHORNE JR./SR. HIGH",51.2635379061372,NA,NA,NA,NA,NA,NA,NA,82.9268292682926,72.0930232558139,68.6274509803922,29.4117647058824,25.6410256410256,39.1304347826087,17.3913043478261,NA,NA,NA,NA,NA,NA,NA,51.2195121951219,37.2093023255814,33.3333333333333,20.5882352941177,7.69230769230769,10.8695652173913,13.0434782608696,76
"281",981,281,52,88,59.0909090909091,2013,"elem","elem","priv",NA,15.3846153846154,26.14,"HEALTHY LEARNING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282",482,282,420,723,58.0912863070539,2013,"elem","elem","pub",3,20.4761904761905,29.5,"HIDDEN OAK ELEM.",83.2624113475177,NA,81.4814814814815,78.90625,87.037037037037,90,82.6086956521739,78.3018867924528,NA,NA,NA,NA,NA,NA,NA,NA,52.7777777777778,52.34375,59.2592592592593,65.7142857142857,57.3913043478261,55.6603773584906,NA,NA,NA,NA,NA,NA,NA,84
"283",461,283,365,840,43.452380952381,2013,"elem","elem","pub",3,32.6027397260274,39.86,"HIGH SPRINGS ELEM.",68.0786686838124,NA,71.6666666666667,61.1940298507463,64.7727272727273,76.2886597938144,68.9655172413793,79.1044776119403,49.3506493506493,78.3783783783784,59.0909090909091,NA,NA,NA,NA,NA,33.3333333333333,43.2835820895523,46.5909090909091,51.5463917525773,58.6206896551724,44.7761194029851,32.4675324675325,48.6486486486487,40.9090909090909,NA,NA,NA,NA,72
"284",971,284,40,114,35.0877192982456,2013,"mid","mid","priv",NA,57.5,79.82,"HOGGTOWN MIDDLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285",412,285,4,87,4.59770114942529,2013,"high","high","pub",1,75,93.26,"HORIZON CENTER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15
"286",121,286,248,693,35.7864357864358,2013,"mid","mid","pub",2,39.5161290322581,60.03,"HOWARD BISHOP MIDDLE",68.1952662721893,NA,NA,NA,NA,NA,NA,NA,76.5690376569038,63.9484978540773,63.2352941176471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.1464435146444,35.6223175965665,35.2941176470588,NA,NA,NA,NA,69
"287",321,287,295,684,43.1286549707602,2013,"elem","elem","pub",3,73.5593220338983,83.18,"IDYLWILD ELEM.",67.9582712369598,NA,77.4193548387097,67.6258992805756,67.5675675675676,70.7317073170732,53.2608695652174,67.0731707317073,NA,NA,NA,NA,NA,NA,NA,NA,41.9354838709677,38.1294964028777,43.2432432432432,45.5284552845529,36.9565217391304,45.1219512195122,NA,NA,NA,NA,NA,NA,NA,74
"288",571,288,257,461,55.7483731019523,2013,"elem","elem","pub",2,59.5330739299611,65.35,"IRBY ELEM.",92.0892494929006,NA,92.5925925925926,87.4285714285714,97.6744186046512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.5608465608466,42.2857142857143,58.1395348837209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95
"289",31,289,360,570,63.1578947368421,2013,"elem","elem","pub",1,48.3333333333333,56.25,"JJ FINLEY ELEM.",93.5875216637782,NA,92.3076923076923,90.9090909090909,93.3962264150943,93.2038834951456,98.8235294117647,94.3661971830986,NA,NA,NA,NA,NA,NA,NA,NA,56.043956043956,54.5454545454546,59.4339622641509,60.1941747572816,67.0588235294118,71.830985915493,NA,NA,NA,NA,NA,NA,NA,95
"290",-9,290,59,115,51.304347826087,2013,"multi","prek-8","priv",NA,5.08474576271186,NA,"JORDAN GLENN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291",502,291,410,954,42.9769392033543,2013,"mid","mid","pub",4,35.8536585365854,45.6,"KANAPAHA MIDDLE",63.5330578512397,NA,NA,NA,NA,NA,NA,NA,69.023569023569,65.0429799426934,56.832298136646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.4545454545455,44.4126074498567,37.5776397515528,NA,NA,NA,NA,65
"292",71,292,130,298,43.6241610738255,2013,"elem","elem","pub",4,88.4615384615385,96,"LAKE FOREST ELEM.",72.0538720538721,NA,65.3846153846154,66,78.8461538461538,80.7692307692308,75.609756097561,66,NA,NA,NA,NA,NA,NA,NA,NA,36.5384615384615,40,42.3076923076923,53.8461538461538,43.9024390243902,44,NA,NA,NA,NA,NA,NA,NA,74
"293",112,293,289,675,42.8148148148148,2013,"mid","mid","pub",2,35.2941176470588,53.76,"LINCOLN MIDDLE",61.0606060606061,NA,NA,NA,NA,NA,NA,NA,63.4703196347032,60,59.7345132743363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.7488584474886,40,44.6902654867257,NA,NA,NA,NA,62
"294",91,294,156,621,25.1207729468599,2013,"elem","elem","pub",3,78.8461538461538,59.55,"LITTLEWOOD ELEM.",73.5152487961477,81.25,65.4867256637168,73.2758620689655,77.8846153846154,77.8846153846154,72.9411764705882,72.9411764705882,NA,NA,NA,NA,NA,NA,NA,43.75,37.1681415929204,47.4137931034483,35.5769230769231,50,47.0588235294117,54.1176470588235,NA,NA,NA,NA,NA,NA,NA,77
"295",411,295,58,198,29.2929292929293,2013,"high","high","pub",1,39.6551724137931,65.32,"LOFTEN HIGH",54.639175257732,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,65.1515151515152,64.2857142857143,36.5853658536585,47.7272727272727,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,39.3939393939394,33.3333333333333,19.5121951219512,20.4545454545455,57
"296",520,296,411,708,58.0508474576271,2013,"elem","elem","pub",1,30.9002433090024,38.27,"MEADOWBROOK ELEM.",91.2921348314607,91.6666666666667,89.6296296296296,91.7910447761194,89.763779527559,92.436974789916,92.7083333333333,92.1348314606742,NA,NA,NA,NA,NA,NA,NA,58.3333333333333,53.3333333333333,55.9701492537313,54.3307086614173,61.3445378151261,56.25,55.0561797752809,NA,NA,NA,NA,NA,NA,NA,93
"297",221,297,141,354,39.8305084745763,2013,"mid","mid","pub",4,51.7730496453901,62.67,"MEBANE MIDDLE",71.6292134831461,NA,NA,NA,NA,NA,NA,NA,74.3801652892562,73.5042735042735,66.9491525423729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.1487603305785,36.7521367521367,38.9830508474576,NA,NA,NA,NA,75
"298",101,298,134,318,42.1383647798742,2013,"elem","elem","pub",4,80.5970149253731,94.84,"METCALFE ELEM.",51.219512195122,NA,64.5161290322581,42.8571428571429,59.016393442623,45.7142857142857,48.8372093023256,36.3636363636364,NA,NA,NA,NA,NA,NA,NA,NA,30.6451612903226,26.1904761904762,36.0655737704918,20,23.2558139534883,13.6363636363636,NA,NA,NA,NA,NA,NA,NA,54
"299",951,299,75,131,57.2519083969466,2013,"elem","elem","priv",NA,54.6666666666667,NA,"MICANOPY AREA CO-OP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300",961,300,18,62,29.0322580645161,2013,"mid","mid","priv",NA,55.5555555555556,65.57,"MICANOPY MIDDLE SCHOOL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301",-10,301,95,217,43.778801843318,2013,"multi","prek-8","priv",NA,3.15789473684211,NA,"MILLHOPPER MONTESSORI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302",531,302,324,498,65.0602409638554,2013,"elem","elem","pub",3,51.2345679012346,54.75,"NEWBERRY ELEM.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99
"303",261,303,201,553,36.3471971066908,2013,"high","high","pub",3,42.2885572139303,44.25,"NEWBERRY HIGH",62.4761904761905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.8918918918919,66.2162162162162,63.7931034482759,50.4424778761062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.8918918918919,37.8378378378378,36.2068965517241,29.2035398230088,65
"304",541,304,345,673,51.2630014858841,2013,"elem","elem","pub",2,48.695652173913,57.25,"NORTON ELEM.",97.4045801526718,NA,98.4962406015038,100,97.4789915966387,97.2727272727273,91.9191919191919,98.5294117647059,NA,NA,NA,NA,NA,NA,NA,NA,52.6315789473684,49.2063492063492,51.2605042016807,50.9090909090909,47.4747474747475,51.4705882352941,NA,NA,NA,NA,NA,NA,NA,99
"305",-11,305,442,820,53.9024390243902,2013,"high","high","priv",NA,10.1809954751131,NA,"OAK HALL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306",591,306,344,707,48.6562942008487,2013,"mid","mid","pub",1,36.3372093023256,44.71,"OAKVIEW MIDDLE",82.0402298850575,NA,NA,NA,NA,NA,NA,94.3820224719101,83.5,82,75.3623188405797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.0561797752809,49,50.5,43.4782608695652,NA,NA,NA,NA,83
"307",950,307,66,239,27.6150627615063,2013,"elem","elem","priv",NA,63.6363636363636,71.15,"ONE ROOM SCHOOL HOUSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308",-12,308,9,19,47.3684210526316,2013,"multi","k-12","priv",NA,22.2222222222222,NA,"PASSAGE CHRISTIAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309",391,309,311,1142,27.2329246935201,2013,"multi","k-12","pub",NA,20.2572347266881,NA,"PK YONGE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310",500,310,21,50,42,2013,"elem","elem","pub",NA,95.2380952380952,100,"PRAIRIE VIEW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"311",-13,311,228,441,51.7006802721088,2013,"multi","prek-8","priv",NA,6.14035087719298,NA,"QUEEN OF PEACE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312",341,312,136,290,46.8965517241379,2013,"elem","elem","pub",2,86.7647058823529,78.98,"RAWLINGS & FERNSIDE",56.9965870307167,NA,66.6666666666666,32.7586206896552,58.3333333333333,61.1111111111111,94.4444444444445,37.5,NA,NA,NA,NA,NA,NA,NA,NA,47.3684210526316,20.6896551724138,25,35.1851851851852,38.8888888888889,15,NA,NA,NA,NA,NA,NA,NA,59
"313",271,313,281,1058,26.5595463137996,2013,"high","high","pub",1,36.2989323843416,25.67,"SANTE FE HIGH",64.6341463414634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.631970260223,59.927797833935,65.0602409638554,62.4338624338624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.3159851301115,27.0758122743682,24.0963855421687,16.9312169312169,72
"314",281,314,100,183,54.6448087431694,2013,"elem","elem","pub",NA,75,57.92,"SHELL ELEM.",85.3107344632768,NA,84.375,81.578947368421,91.304347826087,82.3529411764706,88.4615384615385,87.5,NA,NA,NA,NA,NA,NA,NA,NA,59.375,42.1052631578947,69.5652173913043,58.8235294117647,46.1538461538462,45.8333333333334,NA,NA,NA,NA,NA,NA,NA,90
"315",-14,315,76,242,31.404958677686,2013,"high","high","priv",NA,18.4210526315789,NA,"ST. FRANCIS HIGH SCHOOL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316",-15,316,85,242,35.1239669421488,2013,"multi","prek-8","priv",NA,28.2352941176471,NA,"ST. PATRICKS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317",41,317,237,485,48.8659793814433,2013,"elem","elem","pub",NA,51.0548523206751,61.35,"STEPHEN FOSTER ELEM.",82.2125813449024,NA,82.8571428571429,81.0126582278481,73.1343283582089,87.0588235294118,85.5555555555556,81.4285714285715,NA,NA,NA,NA,NA,NA,NA,NA,37.1428571428571,45.5696202531646,43.2835820895523,51.7647058823529,57.7777777777778,50,NA,NA,NA,NA,NA,NA,NA,84
"318",561,318,355,717,49.5118549511855,2013,"elem","elem","pub",2,21.9718309859155,31.99,"TALBOT ELEM.",81.5972222222222,NA,79.7872340425532,83.5164835164835,81.651376146789,80.5084745762712,86.8686868686869,75.3846153846154,NA,NA,NA,NA,NA,NA,NA,NA,42.5531914893617,46.1538461538461,44.0366972477064,39.8305084745763,54.5454545454545,58.4615384615384,NA,NA,NA,NA,NA,NA,NA,94
"319",311,319,282,608,46.3815789473684,2013,"elem","elem","pub",2,78.3687943262411,85.21,"TERWILLIGER ELEM.",60.8108108108108,69.2307692307692,53.968253968254,66.6666666666667,71.7171717171717,56.5656565656566,60,51.6666666666667,NA,NA,NA,NA,NA,NA,NA,46.1538461538461,33.3333333333333,43.3333333333333,51.5151515151515,39.3939393939394,46.6666666666667,33.3333333333333,NA,NA,NA,NA,NA,NA,NA,62
"320",-16,320,97,300,32.3333333333333,2013,"multi","prek-12","priv",NA,29.8969072164948,NA,"THE ROCK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321",-17,321,20,76,26.3157894736842,2013,"multi","k-12","priv",NA,35,NA,"TRILOGY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322",291,322,101,201,50.2487562189055,2013,"elem","elem","pub",4,82.1782178217822,85.99,"WALDO ELEM.",66.9902912621359,NA,60.4651162790698,62.2222222222222,68.75,79.4871794871795,50,69.2307692307692,NA,NA,NA,NA,NA,NA,NA,NA,41.8604651162791,35.5555555555556,40.625,43.5897435897436,37.5,51.2820512820513,NA,NA,NA,NA,NA,NA,NA,73
"323",141,323,455,989,46.0060667340748,2013,"mid","mid","pub",1,43.5164835164835,54.12,"WESTWOOD MIDDLE",78.7128712871287,NA,NA,NA,NA,NA,NA,NA,81.25,80.1801801801802,74.7800586510264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.3214285714286,45.6456456456456,42.2287390029325,NA,NA,NA,NA,81
"324",501,324,514,798,64.4110275689223,2013,"elem","elem","pub",3,38.715953307393,44.32,"WILES ELEM.",84.9807445442875,NA,80.1324503311258,91.8518518518519,83.206106870229,91.869918699187,80.9917355371901,82.2033898305085,NA,NA,NA,NA,NA,NA,NA,NA,52.317880794702,61.4814814814815,52.6717557251908,65.8536585365854,66.1157024793388,62.7118644067797,NA,NA,NA,NA,NA,NA,NA,88
