"Date","Max_TemperatureF","Mean_TemperatureF","Min_TemperatureF"
2006-02-21,78,67,55
2006-02-22,80,69,58
2006-02-23,78,69,59
2006-02-24,70,60,50
2006-02-25,79,67,55
2006-02-26,69,60,48
2006-02-27,64,50,37
2006-02-28,70,54,37
2006-03-01,76,56,36
2006-03-02,80,64,48
2006-03-03,81,68,55
2006-03-04,69,56,43
2006-03-05,72,55,38
2006-03-06,75,59,42
2006-03-07,67,56,44
2006-03-08,72,54,35
2006-03-09,76,62,47
2006-03-10,82,68,54
2006-03-11,83,71,58
2006-03-12,84,70,56
2006-03-13,83,71,59
2006-03-14,81,68,54
2006-03-15,69,56,44
2006-03-16,75,58,41
2006-03-17,80,66,52
2006-03-18,75,64,53
2006-03-19,75,60,46
2006-03-20,82,68,53
2006-03-21,79,72,66
2006-03-22,73,62,51
2006-03-23,62,57,52
2006-03-24,65,52,39
2006-03-25,63,49,34
2006-03-26,62,48,35
2006-03-27,66,48,30
2006-03-28,75,58,41
2006-03-29,80,63,46
2006-03-30,80,66,51
2006-03-31,81,66,51
2006-04-01,82,68,53
2006-04-02,86,74,63
2006-04-03,87,75,64
2006-04-04,81,67,53
2006-04-05,80,63,46
2006-04-06,84,68,51
2006-04-07,87,69,52
2006-04-08,84,74,64
2006-04-09,73,63,52
2006-04-10,75,62,50
2006-04-11,77,64,53
2006-04-12,79,66,55
2006-04-13,78,66,55
2006-04-14,82,66,51
2006-04-15,86,70,55
2006-04-16,82,70,57
2006-04-17,84,76,68
2006-04-18,84,73,64
2006-04-19,86,75,64
2006-04-20,91,80,68
2006-04-21,89,76,64
2006-04-22,80,72,64
2006-04-23,84,76,68
2006-04-24,86,72,59
2006-04-25,88,76,66
2006-04-26,86,77,68
2006-04-27,81,72,60
2006-04-28,80,66,53
2006-04-29,79,64,50
2006-04-30,75,65,55
2006-05-01,80,66,51
2006-05-02,82,64,46
2006-05-03,88,69,51
2006-05-04,89,76,62
2006-05-05,86,76,66
2006-05-06,88,78,69
2006-05-07,88,76,66
2006-05-08,89,77,66
2006-05-09,84,75,66
2006-05-10,88,77,66
2006-05-11,82,75,64
2006-05-12,80,66,53
2006-05-13,82,68,55
2006-05-14,87,70,55
2006-05-15,84,74,64
2006-05-16,70,63,53
2006-05-17,81,64,46
2006-05-18,82,70,57
2006-05-19,91,77,64
2006-05-20,91,78,66
2006-05-21,93,80,66
2006-05-22,93,77,63
2006-05-23,91,78,66
2006-05-24,91,78,68
2006-05-25,93,78,66
2006-05-26,91,78,64
2006-05-27,93,81,69
2006-05-28,98,84,71
2006-05-29,91,80,66
2006-05-30,91,76,62
2006-05-31,91,78,66
2006-06-01,91,79,69
2006-06-02,90,77,66
2006-06-03,84,75,68
2006-06-04,91,78,66
2006-06-05,90,78,66
2006-06-06,89,74,62
2006-06-07,90,74,60
2006-06-08,91,78,66
2006-06-09,96,78,60
2006-06-10,97,84,72
2006-06-11,93,81,69
2006-06-12,77,73,69
2006-06-13,79,74,69
2006-06-14,90,82,73
2006-06-15,91,81,71
2006-06-16,90,80,72
2006-06-17,89,78,69
2006-06-18,84,72,62
2006-06-19,91,81,71
2006-06-20,93,80,69
2006-06-21,93,81,69
2006-06-22,93,80,68
2006-06-23,93,80,68
2006-06-24,90,78,68
2006-06-25,84,78,73
2006-06-26,87,78,71
2006-06-27,87,78,71
2006-06-28,90,80,71
2006-06-29,91,80,69
2006-06-30,93,80,68
2006-07-01,93,78,66
2006-07-02,91,80,69
2006-07-03,93,80,70
2006-07-04,93,79,69
2006-07-05,91,78,66
2006-07-06,108,90,73
2006-07-07,87,80,73
2006-07-08,88,78,69
2006-07-09,88,74,61
2006-07-10,90,78,66
2006-07-11,91,81,71
2006-07-12,88,79,72
2006-07-13,91,80,71
2006-07-14,93,82,72
2006-07-15,93,82,72
2006-07-16,97,84,73
2006-07-17,91,81,73
2006-07-18,93,80,69
2006-07-19,93,81,69
2006-07-20,93,82,71
2006-07-21,93,80,69
2006-07-22,91,80,71
2006-07-23,89,80,73
2006-07-24,88,80,73
2006-07-25,93,82,70
2006-07-26,93,83,73
2006-07-27,95,84,73
2006-07-28,95,83,71
2006-07-29,93,82,71
2006-07-30,92,83,73
2006-07-31,86,79,72
2006-08-01,92,82,71
2006-08-02,94,84,73
2006-08-03,94,83,72
2006-08-04,95,84,73
2006-08-05,93,82,71
2006-08-06,94,83,71
2006-08-07,96,84,72
2006-08-08,95,83,71
2006-08-09,91,82,72
2006-08-10,94,84,73
2006-08-11,95,85,74
2006-08-12,95,85,75
2006-08-13,91,82,72
2006-08-14,91,82,72
2006-08-15,93,82,70
2006-08-16,94,82,69
2006-08-17,93,81,69
2006-08-18,92,83,74
2006-08-19,90,82,73
2006-08-20,92,82,71
2006-08-21,93,83,72
2006-08-22,93,82,71
2006-08-23,89,81,72
2006-08-24,87,80,73
2006-08-25,85,80,74
2006-08-26,92,82,72
2006-08-27,90,82,73
2006-08-28,93,85,76
2006-08-29,94,84,74
2006-08-30,83,79,74
2006-08-31,92,83,73
2006-09-01,88,81,74
2006-09-02,92,82,72
2006-09-03,93,81,68
2006-09-04,91,80,69
2006-09-05,92,81,69
2006-09-06,91,81,71
2006-09-07,78,74,70
2006-09-08,83,76,68
2006-09-09,89,80,70
2006-09-10,88,81,73
2006-09-11,89,80,70
2006-09-12,87,78,69
2006-09-13,79,76,73
2006-09-14,89,80,71
2006-09-15,91,79,67
2006-09-16,91,80,68
2006-09-17,90,80,70
2006-09-18,89,79,69
2006-09-19,90,82,73
2006-09-20,86,74,61
2006-09-21,86,71,55
2006-09-22,89,77,64
2006-09-23,91,78,64
2006-09-24,90,78,65
2006-09-25,90,78,65
2006-09-26,88,78,68
2006-09-27,89,75,61
2006-09-28,86,73,59
2006-09-29,85,73,61
2006-09-30,88,72,57
2006-10-01,90,75,59
2006-10-02,91,76,60
2006-10-03,88,75,62
2006-10-04,87,76,65
2006-10-05,89,76,63
2006-10-06,90,75,59
2006-10-07,86,76,65
2006-10-08,80,66,52
2006-10-09,79,63,47
2006-10-10,82,69,55
2006-10-11,83,69,55
2006-10-12,89,74,59
2006-10-13,86,71,55
2006-10-14,78,64,49
2006-10-15,81,62,42
2006-10-16,83,69,54
2006-10-17,85,74,63
2006-10-18,85,77,69
2006-10-19,87,81,75
2006-10-20,91,82,72
2006-10-21,88,77,66
2006-10-22,90,78,66
2006-10-23,74,58,42
2006-10-24,69,52,34
2006-10-25,73,57,41
2006-10-26,78,64,53
2006-10-27,84,72,60
2006-10-28,70,60,50
2006-10-29,77,59,41
2006-10-30,80,61,42
2006-10-31,82,70,57
2006-11-01,84,69,53
2006-11-02,79,69,59
2006-11-03,68,59,50
2006-11-04,76,60,44
2006-11-05,76,64,52
2006-11-06,78,69,60
2006-11-07,74,68,61
2006-11-08,70,61,51
2006-11-09,76,62,47
2006-11-10,80,65,50
2006-11-11,79,65,51
2006-11-12,67,56,45
2006-11-13,73,57,41
2006-11-14,75,58,41
2006-11-15,84,65,45
2006-11-16,71,60,49
2006-11-17,63,50,37
2006-11-18,65,50,35
2006-11-19,68,51,34
2006-11-20,57,46,35
2006-11-21,56,49,42
2006-11-22,52,46,40
2006-11-23,68,53,38
2006-11-24,71,54,37
2006-11-25,75,60,45
2006-11-26,74,60,45
2006-11-27,77,67,57
2006-11-28,81,71,60
2006-11-29,78,72,65
2006-11-30,84,74,64
2006-12-01,80,73,66
2006-12-02,68,63,57
2006-12-03,76,68,59
2006-12-04,63,52,41
2006-12-05,67,51,34
2006-12-06,73,56,38
2006-12-07,66,58,50
2006-12-08,50,41,32
2006-12-09,64,47,30
2006-12-10,71,57,43
2006-12-11,75,61,46
2006-12-12,76,62,48
2006-12-13,77,69,61
2006-12-14,75,67,59
2006-12-15,74,64,54
2006-12-16,74,61,47
2006-12-17,80,66,51
2006-12-18,79,65,50
2006-12-19,78,63,48
2006-12-20,73,59,44
2006-12-21,80,68,55
2006-12-22,77,70,62
2006-12-23,76,68,59
2006-12-24,66,62,57
2006-12-25,73,66,59
2006-12-26,64,54,44
2006-12-27,59,47,34
2006-12-28,71,52,33
2006-12-29,76,64,51
2006-12-30,80,68,56
2006-12-31,80,72,63
2007-01-01,76,67,58
2007-01-02,63,55,47
2007-01-03,67,61,54
2007-01-04,77,71,64
2007-01-05,76,69,62
2007-01-06,82,73,64
2007-01-07,82,72,62
2007-01-08,73,60,46
2007-01-09,64,53,41
2007-01-10,56,46,35
2007-01-11,72,55,38
2007-01-12,76,62,47
2007-01-13,76,62,48
2007-01-14,73,62,51
2007-01-15,79,64,48
2007-01-16,80,65,49
2007-01-17,57,54,50
2007-01-18,55,51,46
2007-01-19,70,59,47
2007-01-20,65,55,45
2007-01-21,79,60,41
2007-01-22,78,69,59
2007-01-23,60,55,50
2007-01-24,61,53,45
2007-01-25,59,50,40
2007-01-26,59,47,35
2007-01-27,70,51,32
2007-01-28,67,56,45
2007-01-29,51,40,29
2007-01-30,54,41,27
2007-01-31,61,52,43
2007-02-01,73,59,44
2007-02-02,74,65,55
2007-02-03,55,50,45
2007-02-04,59,50,40
2007-02-05,57,50,42
2007-02-06,61,48,34
2007-02-07,71,52,32
2007-02-08,72,59,45
2007-02-09,74,59,44
2007-02-10,64,53,42
2007-02-11,67,51,34
2007-02-12,73,60,47
2007-02-13,76,62,47
2007-02-14,70,56,41
2007-02-15,55,44,33
2007-02-16,53,41,28
2007-02-17,58,41,23
2007-02-18,55,46,36
2007-02-19,60,46,32
2007-02-20,73,53,32
2007-02-21,79,64,49
2007-02-22,79,65,50
2007-02-23,73,59,44
2007-02-24,74,57,39
2007-02-25,77,64,51
2007-02-26,82,72,61
2007-02-27,82,67,52
2007-02-28,81,62,43
2007-03-01,83,72,60
2007-03-02,74,65,55
2007-03-03,59,55,50
2007-03-04,68,57,46
2007-03-05,65,49,32
2007-03-06,72,52,31
2007-03-07,76,58,40
2007-03-08,77,59,40
2007-03-09,78,62,45
2007-03-10,79,65,50
2007-03-11,80,65,50
2007-03-12,81,65,48
2007-03-13,81,65,49
2007-03-14,82,68,54
2007-03-15,82,71,59
2007-03-16,80,69,58
2007-03-17,64,53,41
2007-03-18,68,53,37
2007-03-19,73,55,37
2007-03-20,78,61,44
2007-03-21,78,63,47
2007-03-22,79,65,50
2007-03-23,82,68,53
2007-03-24,83,67,51
2007-03-25,85,67,49
2007-03-26,84,69,54
2007-03-27,83,72,60
2007-03-28,83,68,52
2007-03-29,84,68,51
2007-03-30,78,70,61
2007-03-31,80,69,58
2007-04-01,83,69,54
2007-04-02,85,70,54
2007-04-03,87,72,57
2007-04-04,88,73,57
2007-04-05,72,64,56
2007-04-06,72,58,44
2007-04-07,62,53,43
2007-04-08,63,49,35
2007-04-09,53,51,48
2007-04-10,63,57,50
2007-04-11,85,72,58
2007-04-12,88,74,59
2007-04-13,86,69,52
2007-04-14,90,75,60
2007-04-15,76,62,48
2007-04-16,73,58,42
2007-04-17,84,67,49
2007-04-18,79,66,52
2007-04-19,79,65,50
2007-04-20,75,63,51
2007-04-21,79,66,53
2007-04-22,81,63,45
2007-04-23,83,65,47
2007-04-24,84,67,49
2007-04-25,86,72,57
2007-04-26,87,72,57
2007-04-27,86,76,65
2007-04-28,84,71,57
2007-04-29,87,73,58
2007-04-30,88,70,52
2007-05-01,89,72,55
2007-05-02,89,74,59
2007-05-03,91,74,57
2007-05-04,92,75,58
2007-05-05,90,78,66
2007-05-06,90,77,63
2007-05-07,75,63,51
2007-05-08,80,66,52
2007-05-09,83,73,62
2007-05-10,86,75,64
2007-05-11,88,75,62
2007-05-12,90,75,59
2007-05-13,85,75,65
2007-05-14,82,74,65
2007-05-15,85,72,59
2007-05-16,89,72,54
2007-05-17,87,75,63
2007-05-18,83,73,62
2007-05-19,82,69,56
2007-05-20,85,67,48
2007-05-21,87,69,51
2007-05-22,86,76,65
2007-05-23,86,74,62
2007-05-24,86,74,61
2007-05-25,83,73,62
2007-05-26,84,70,55
2007-05-27,85,71,57
2007-05-28,88,73,57
2007-05-29,88,76,64
2007-05-30,90,75,60
2007-05-31,88,76,64
2007-06-01,82,73,64
2007-06-02,77,71,64
2007-06-03,88,77,66
2007-06-04,88,80,71
2007-06-05,90,81,72
2007-06-06,91,81,71
2007-06-07,90,79,67
2007-06-08,92,79,66
2007-06-09,94,80,66
2007-06-10,97,85,73
2007-06-11,97,85,72
2007-06-12,82,76,69
2007-06-13,84,75,66
2007-06-14,84,74,63
2007-06-15,89,76,62
2007-06-16,90,77,64
2007-06-17,93,78,63
2007-06-18,94,80,66
2007-06-19,91,81,70
2007-06-20,83,76,68
2007-06-21,85,79,72
2007-06-22,91,82,73
2007-06-23,93,81,68
2007-06-24,93,81,68
2007-06-25,88,78,68
2007-06-26,91,79,67
2007-06-27,91,81,70
2007-06-28,90,79,68
2007-06-29,90,80,69
2007-06-30,92,81,69
2007-07-01,95,84,72
2007-07-02,90,81,71
2007-07-03,84,78,71
2007-07-04,80,77,73
2007-07-05,88,80,72
2007-07-06,93,82,71
2007-07-07,94,84,73
2007-07-08,93,83,72
2007-07-09,94,84,74
2007-07-10,94,83,72
2007-07-11,93,83,73
2007-07-12,90,83,75
2007-07-13,94,84,74
2007-07-14,87,79,71
2007-07-15,89,80,70
2007-07-16,93,82,71
2007-07-17,93,82,70
2007-07-18,95,83,70
2007-07-19,95,84,73
2007-07-20,92,84,76
2007-07-21,90,81,71
2007-07-22,86,77,68
2007-07-23,86,77,67
2007-07-24,86,79,71
2007-07-25,90,79,68
2007-07-26,92,81,69
2007-07-27,90,82,73
2007-07-28,90,81,71
2007-07-29,90,81,72
2007-07-30,91,82,73
2007-07-31,92,83,73
2007-08-01,88,80,71
2007-08-02,82,78,74
2007-08-03,85,79,73
2007-08-04,90,83,75
2007-08-05,94,84,74
2007-08-06,94,85,76
2007-08-07,95,85,75
2007-08-08,95,86,77
2007-08-09,96,86,75
2007-08-10,95,85,75
2007-08-11,94,85,75
2007-08-12,94,83,72
2007-08-13,94,85,76
2007-08-14,96,85,74
2007-08-15,94,83,72
2007-08-16,92,82,72
2007-08-17,91,81,71
2007-08-18,93,83,73
2007-08-19,93,82,70
2007-08-20,95,85,74
2007-08-21,94,83,72
2007-08-22,94,83,71
2007-08-23,93,81,68
2007-08-24,93,82,70
2007-08-25,90,82,74
2007-08-26,88,80,71
2007-08-27,92,82,72
2007-08-28,93,83,72
2007-08-29,93,82,71
2007-08-30,93,82,70
2007-08-31,89,81,72
2007-09-01,88,81,74
2007-09-02,89,81,73
2007-09-03,89,81,72
2007-09-04,91,80,69
2007-09-05,89,79,68
2007-09-06,90,79,68
2007-09-07,90,81,71
2007-09-08,87,77,67
2007-09-09,91,79,66
2007-09-10,91,80,69
2007-09-11,90,80,70
2007-09-12,92,81,69
2007-09-13,91,80,68
2007-09-14,91,81,70
2007-09-15,91,82,72
2007-09-16,92,82,71
2007-09-17,82,76,70
2007-09-18,85,76,66
2007-09-19,74,71,68
2007-09-20,89,79,69
2007-09-21,90,81,71
2007-09-22,89,81,72
2007-09-23,89,81,72
2007-09-24,89,81,72
2007-09-25,86,79,71
2007-09-26,88,79,69
2007-09-27,89,79,68
2007-09-28,90,80,69
2007-09-29,87,78,69
2007-09-30,82,74,65
2007-10-01,84,76,68
2007-10-02,78,75,72
2007-10-03,89,82,74
2007-10-04,90,82,73
2007-10-05,85,79,72
2007-10-06,87,80,75
2007-10-07,85,79,73
2007-10-08,87,78,68
2007-10-09,87,76,65
2007-10-10,88,78,68
2007-10-11,85,74,62
2007-10-12,82,67,51
2007-10-13,84,71,58
2007-10-14,83,71,58
2007-10-15,86,73,59
2007-10-16,84,75,66
2007-10-17,86,76,65
2007-10-18,88,78,68
2007-10-19,88,79,70
2007-10-20,82,73,64
2007-10-21,80,72,63
2007-10-22,88,80,72
2007-10-23,88,81,74
2007-10-24,76,69,61
2007-10-25,75,65,55
2007-10-26,71,67,63
2007-10-27,72,69,65
2007-10-28,75,68,60
2007-10-29,64,62,60
2007-10-30,81,70,59
2007-10-31,81,75,68
2007-11-01,81,75,68
2007-11-02,74,66,58
2007-11-03,74,61,48
2007-11-04,76,61,46
2007-11-05,74,58,42
2007-11-06,78,60,41
2007-11-07,64,52,40
2007-11-08,68,53,38
2007-11-09,69,55,40
2007-11-10,75,58,40
2007-11-11,74,58,42
2007-11-12,75,62,49
2007-11-13,78,63,48
2007-11-14,78,64,49
2007-11-15,77,61,45
2007-11-16,60,47,34
2007-11-17,69,49,28
2007-11-18,75,58,41
2007-11-19,75,63,50
2007-11-20,79,64,48
2007-11-21,79,65,51
2007-11-22,72,66,59
2007-11-23,68,58,48
2007-11-24,73,60,47
2007-11-25,79,68,57
2007-11-26,82,73,63
2007-11-27,71,63,54
2007-11-28,76,64,52
2007-11-29,74,67,59
2007-11-30,78,65,52
2007-12-01,74,63,52
2007-12-02,82,67,51
2007-12-03,79,65,50
2007-12-04,66,51,35
2007-12-05,75,55,34
2007-12-06,70,57,43
2007-12-07,74,64,53
2007-12-08,79,65,50
2007-12-09,80,66,52
2007-12-10,80,67,53
2007-12-11,81,69,56
2007-12-12,81,68,54
2007-12-13,80,67,53
2007-12-14,81,67,53
2007-12-15,83,71,59
2007-12-16,74,58,41
2007-12-17,53,43,32
2007-12-18,60,46,31
2007-12-19,72,57,42
2007-12-20,73,59,44
2007-12-21,71,61,50
2007-12-22,58,54,50
2007-12-23,70,63,55
2007-12-24,67,57,47
2007-12-25,66,58,49
2007-12-26,57,50,43
2007-12-27,77,59,41
2007-12-28,80,67,53
2007-12-29,80,68,56
2007-12-30,78,69,60
2007-12-31,71,66,60
2008-01-01,69,54,39
2008-01-02,43,36,29
2008-01-03,47,35,22
2008-01-04,62,47,31
2008-01-05,70,54,38
2008-01-06,75,61,46
2008-01-07,79,65,50
2008-01-08,78,66,54
2008-01-09,79,63,47
2008-01-10,79,65,50
2008-01-11,76,66,55
2008-01-12,73,66,59
2008-01-13,70,61,51
2008-01-14,60,48,35
2008-01-15,58,45,32
2008-01-16,63,54,44
2008-01-17,77,69,60
2008-01-18,60,55,49
2008-01-19,56,50,44
2008-01-20,50,42,34
2008-01-21,62,47,32
2008-01-22,74,61,47
2008-01-23,68,63,58
2008-01-24,66,57,47
2008-01-25,57,45,33
2008-01-26,61,51,41
2008-01-27,64,53,42
2008-01-28,65,49,33
2008-01-29,71,52,33
2008-01-30,63,61,58
2008-01-31,76,66,55
2008-02-01,75,62,48
2008-02-02,74,54,33
2008-02-03,79,64,49
2008-02-04,82,67,52
2008-02-05,83,70,56
2008-02-06,84,70,56
2008-02-07,72,66,59
2008-02-08,71,58,44
2008-02-09,72,56,40
2008-02-10,72,56,40
2008-02-11,73,54,34
2008-02-12,75,61,47
2008-02-13,69,54,38
2008-02-14,63,45,27
2008-02-15,71,52,33
2008-02-16,76,60,43
2008-02-17,83,67,51
2008-02-18,74,64,54
2008-02-19,64,52,39
2008-02-20,68,52,35
2008-02-21,71,58,45
2008-02-22,81,72,63
2008-02-23,77,68,59
2008-02-24,79,68,57
2008-02-25,76,65,53
2008-02-26,80,66,52
2008-02-27,58,48,38
2008-02-28,56,42,27
2008-02-29,68,50,31
2008-03-01,74,60,45
2008-03-02,77,60,42
2008-03-03,81,65,48
2008-03-04,77,70,62
2008-03-05,70,61,51
2008-03-06,74,58,41
2008-03-07,68,63,58
2008-03-08,66,53,40
2008-03-09,63,48,32
2008-03-10,71,54,37
2008-03-11,74,64,53
2008-03-12,73,61,49
2008-03-13,75,59,42
2008-03-14,61,52,43
2008-03-15,82,68,54
2008-03-16,83,70,56
2008-03-17,78,65,51
2008-03-18,77,66,55
2008-03-19,86,73,60
2008-03-20,74,60,46
2008-03-21,77,59,40
2008-03-22,73,62,51
2008-03-23,80,66,51
2008-03-24,65,55,44
2008-03-25,65,49,33
2008-03-26,73,56,38
2008-03-27,78,62,46
2008-03-28,81,65,49
2008-03-29,83,68,52
2008-03-30,67,62,57
2008-03-31,79,67,54
2008-04-01,85,73,61
2008-04-02,86,73,59
2008-04-03,85,74,62
2008-04-04,86,76,65
2008-04-05,84,74,63
2008-04-06,72,65,58
2008-04-07,76,69,62
2008-04-08,75,67,58
2008-04-09,80,70,59
2008-04-10,83,69,55
2008-04-11,85,71,57
2008-04-12,85,73,60
2008-04-13,73,61,49
2008-04-14,68,55,42
2008-04-15,63,51,39
2008-04-16,70,54,38
2008-04-17,77,56,35
2008-04-18,80,64,47
2008-04-19,81,68,55
2008-04-20,83,69,54
2008-04-21,84,71,58
2008-04-22,83,66,49
2008-04-23,79,66,52
2008-04-24,83,72,60
2008-04-25,84,71,58
2008-04-26,85,71,57
2008-04-27,86,72,58
2008-04-28,83,75,67
2008-04-29,78,65,52
2008-04-30,81,62,42
2008-05-01,84,67,49
2008-05-02,84,69,53
2008-05-03,86,74,61
2008-05-04,88,73,58
2008-05-05,86,75,63
2008-05-06,90,74,58
2008-05-07,89,78,67
2008-05-08,90,79,68
2008-05-09,89,80,71
2008-05-10,91,82,73
2008-05-11,88,81,74
2008-05-12,84,73,61
2008-05-13,85,68,51
2008-05-14,86,70,53
2008-05-15,87,73,58
2008-05-16,87,78,69
2008-05-17,88,79,69
2008-05-18,84,76,67
2008-05-19,90,79,68
2008-05-20,91,79,66
2008-05-21,89,79,69
2008-05-22,84,77,70
2008-05-23,87,79,71
2008-05-24,94,81,68
2008-05-25,88,77,66
2008-05-26,86,72,58
2008-05-27,86,71,55
2008-05-28,91,75,58
2008-05-29,90,76,62
2008-05-30,90,77,63
2008-05-31,95,79,63
2008-06-01,96,83,69
2008-06-02,95,81,66
2008-06-03,94,83,71
2008-06-04,95,81,66
2008-06-05,97,85,72
2008-06-06,97,84,71
2008-06-07,96,82,67
2008-06-08,96,81,66
2008-06-09,96,83,69
2008-06-10,91,79,67
2008-06-11,87,77,66
2008-06-12,89,80,71
2008-06-13,90,79,67
2008-06-14,91,80,68
2008-06-15,88,79,70
2008-06-16,89,81,72
2008-06-17,92,81,70
2008-06-18,90,81,72
2008-06-19,93,78,66
2008-06-20,94,81,67
2008-06-21,86,77,68
2008-06-22,88,78,67
2008-06-23,86,77,68
2008-06-24,89,80,70
2008-06-25,89,78,67
2008-06-26,90,77,64
2008-06-27,89,78,66
2008-06-28,90,80,69
2008-06-29,89,79,68
2008-06-30,91,81,70
2008-07-01,88,80,71
2008-07-02,89,79,68
2008-07-03,89,79,68
2008-07-04,91,79,66
2008-07-05,92,81,69
2008-07-06,90,80,70
2008-07-07,89,79,68
2008-07-08,91,80,69
2008-07-09,89,79,69
2008-07-10,93,83,72
2008-07-11,93,82,71
2008-07-12,86,80,73
2008-07-13,92,82,72
2008-07-14,92,82,72
2008-07-15,85,78,71
2008-07-16,87,79,70
2008-07-17,90,81,72
2008-07-18,91,82,72
2008-07-19,94,85,75
2008-07-20,94,84,73
2008-07-21,92,83,73
2008-07-22,92,82,71
2008-07-23,88,81,73
2008-07-24,91,80,69
2008-07-25,91,82,72
2008-07-26,90,81,71
2008-07-27,89,81,73
2008-07-28,89,81,73
2008-07-29,88,80,72
2008-07-30,84,79,74
2008-07-31,86,80,73
2008-08-01,87,81,75
2008-08-02,84,79,73
2008-08-03,91,81,71
2008-08-04,92,82,71
2008-08-05,93,81,69
2008-08-06,94,83,71
2008-08-07,95,86,76
2008-08-08,88,81,73
2008-08-09,94,83,72
2008-08-10,92,80,67
2008-08-11,91,80,69
2008-08-12,82,77,71
2008-08-13,89,80,71
2008-08-14,82,77,72
2008-08-15,88,81,73
2008-08-16,84,78,71
2008-08-17,88,79,70
2008-08-18,89,81,73
2008-08-19,87,80,73
2008-08-20,83,80,76
2008-08-21,78,76,74
2008-08-22,77,76,74
2008-08-23,85,79,73
2008-08-24,89,81,73
2008-08-25,90,80,70
2008-08-26,92,82,71
2008-08-27,93,83,73
2008-08-28,92,82,72
2008-08-29,92,81,70
2008-08-30,88,81,73
2008-08-31,89,83,76
2008-09-01,90,84,77
2008-09-02,90,82,74
2008-09-03,89,81,72
2008-09-04,90,81,71
2008-09-05,84,79,73
2008-09-06,93,82,70
2008-09-07,93,82,70
2008-09-08,91,79,66
2008-09-09,92,83,74
2008-09-10,90,82,73
2008-09-11,91,84,76
2008-09-12,91,83,75
2008-09-13,92,83,73
2008-09-14,93,82,71
2008-09-15,93,82,70
2008-09-16,91,80,69
2008-09-17,89,78,67
2008-09-18,87,78,68
2008-09-19,86,75,63
2008-09-20,82,76,70
2008-09-21,89,80,70
2008-09-22,78,75,72
2008-09-23,86,77,69
2008-09-24,80,72,64
2008-09-25,82,68,55
2008-09-26,84,72,59
2008-09-27,87,70,55
2008-09-28,88,70,55
2008-09-29,89,74,60
2008-09-30,90,80,71
2008-10-01,88,76,64
2008-10-02,81,67,53
2008-10-03,83,68,52
2008-10-04,85,71,57
2008-10-05,82,70,58
2008-10-06,89,79,69
2008-10-07,89,78,66
2008-10-08,85,76,66
2008-10-09,85,76,66
2008-10-10,85,76,66
2008-10-11,85,77,69
2008-10-12,89,79,69
2008-10-13,87,79,71
2008-10-14,85,76,66
2008-10-15,86,75,63
2008-10-16,86,75,64
2008-10-17,85,72,58
2008-10-18,78,68,58
2008-10-19,74,62,50
2008-10-20,80,66,52
2008-10-21,80,66,52
2008-10-22,80,65,50
2008-10-23,79,71,63
2008-10-24,77,72,66
2008-10-25,75,65,54
2008-10-26,75,62,48
2008-10-27,79,62,45
2008-10-28,60,47,34
2008-10-29,64,48,32
2008-10-30,72,54,36
2008-10-31,75,65,54
2008-11-01,77,67,56
2008-11-02,77,67,56
2008-11-03,79,69,58
2008-11-04,67,63,58
2008-11-05,69,64,58
2008-11-06,77,64,50
2008-11-07,80,65,49
2008-11-08,73,59,44
2008-11-09,73,57,40
2008-11-10,72,58,43
2008-11-11,78,60,41
2008-11-12,81,69,57
2008-11-13,85,78,70
2008-11-14,85,77,69
2008-11-15,81,65,49
2008-11-16,61,50,38
2008-11-17,65,49,32
2008-11-18,60,47,34
2008-11-19,58,43,28
2008-11-20,68,49,29
2008-11-21,61,49,37
2008-11-22,60,43,25
2008-11-23,68,50,32
2008-11-24,70,53,36
2008-11-25,68,51,34
2008-11-26,67,49,30
2008-11-27,71,53,34
2008-11-28,77,61,45
2008-11-29,78,61,44
2008-11-30,72,64,56
2008-12-01,64,54,43
2008-12-02,56,44,32
2008-12-03,63,46,28
2008-12-04,73,56,38
2008-12-05,72,58,44
2008-12-06,68,61,54
2008-12-07,60,46,32
2008-12-08,71,50,29
2008-12-09,77,64,50
2008-12-10,81,71,60
2008-12-11,72,62,52
2008-12-12,63,52,40
2008-12-13,60,47,34
2008-12-14,74,61,48
2008-12-15,78,68,57
2008-12-16,80,69,58
2008-12-17,80,68,56
2008-12-18,82,68,53
2008-12-19,78,65,51
2008-12-20,76,64,52
2008-12-21,79,66,53
2008-12-22,54,45,35
2008-12-23,72,54,35
2008-12-24,80,65,49
2008-12-25,78,67,55
2008-12-26,82,71,59
2008-12-27,79,69,59
2008-12-28,80,66,52
2008-12-29,77,63,49
2008-12-30,72,54,36
2008-12-31,72,55,37
2009-01-01,63,53,43
2009-01-02,74,62,49
2009-01-03,72,60,48
2009-01-04,78,66,54
2009-01-05,79,64,48
2009-01-06,80,71,61
2009-01-07,73,59,45
2009-01-08,71,53,35
2009-01-09,68,55,42
2009-01-10,76,57,37
2009-01-11,71,60,49
2009-01-12,56,51,45
2009-01-13,51,43,35
2009-01-14,59,46,33
2009-01-15,62,45,28
2009-01-16,50,42,33
2009-01-17,56,41,26
2009-01-18,68,48,28
2009-01-19,68,57,45
2009-01-20,56,44,32
2009-01-21,47,35,23
2009-01-22,58,40,21
2009-01-23,68,48,28
2009-01-24,71,53,34
2009-01-25,73,63,53
2009-01-26,77,64,50
2009-01-27,79,64,49
2009-01-28,79,68,57
2009-01-29,70,63,56
